polarity,tau,depth_m,radius_m,radius_over_R,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,metric_valid_fraction,metric_invalid_or_large_curvature
anticyclonic,0.5,199.7899627685547,75527.08428473047,0.9062500000000001,0.00037481630636503467,0.0003748163063650344,-2.710505431213761e-19,0.0004353226054242574,0.0008101389117892918,0.00037481630636503467,7.552712552178776e-05,0.0,True
anticyclonic,0.5,199.7899627685547,80735.84871816015,0.96875,0.000363767752061823,0.00036376775206182257,-4.336808689942018e-19,0.00047758363867432687,0.0008413513907361494,0.000363767752061823,8.285928407084294e-05,0.0,True
anticyclonic,0.5,199.7899627685547,85944.61315158985,1.03125,0.00034654952382361836,0.0003465495238236186,2.168404344971009e-19,0.000513564831574836,0.0008601143553984545,0.00034654952382361836,8.910190974375495e-05,0.0,True
anticyclonic,0.5,199.7899627685547,91153.37758501952,1.09375,0.0003249844309193179,0.000324984430919318,5.421010862427522e-20,0.0005455241004507333,0.0008705085313700512,0.0003249844309193179,9.46467440388222e-05,0.0,True
anticyclonic,0.5,199.7899627685547,96362.14201844922,1.15625,0.00029768772986315606,0.0002976877298631559,-1.6263032587282567e-19,0.0005749949966990346,0.0008726827265621905,0.00029768772986315606,9.975985337991825e-05,0.0,True
anticyclonic,0.5,199.7899627685547,101570.90645187891,1.21875,0.00026052374230290477,0.0002605237423029046,-1.6263032587282567e-19,0.0005931347983524161,0.0008536585406553207,0.00026052374230290477,0.00010290705285760228,0.0,True
anticyclonic,0.5,199.7899627685547,106779.67088530859,1.28125,0.00022117790416575122,0.00022117790416575087,-3.5236570605778894e-19,0.0005531989398397831,0.000774376844005534,0.00022117790416575122,9.597830493337167e-05,0.0,True
anticyclonic,0.5,199.7899627685547,111988.43531873828,1.34375,0.00018787480194034243,0.00018787480194034232,-1.0842021724855044e-19,0.0005111943258488412,0.0006990691277891835,0.00018787480194034243,8.869063433263119e-05,0.0,True
anticyclonic,0.5,199.7899627685547,117197.19975216797,1.40625,0.0001595739434252156,0.00015957394342521567,8.131516293641283e-20,0.0004662788303610276,0.0006258527737862433,0.0001595739434252156,8.08979347959846e-05,0.0,True
anticyclonic,0.5,199.7899627685547,122405.96418559765,1.46875,0.0001334467418920109,0.00013344674189201067,-2.168404344971009e-19,0.0004327951660351488,0.0005662419079271595,0.0001334467418920109,7.508862260553356e-05,0.0,True
anticyclonic,0.5,199.7899627685547,127614.72861902734,1.53125,0.00010933849427744176,0.00010933849427744166,-9.486769009248164e-20,0.00039556880272482233,0.000504907297002264,0.00010933849427744176,6.862996371802053e-05,0.0,True
anticyclonic,0.5,199.7899627685547,132823.49305245702,1.59375,8.293505248130621e-05,8.293505248130616e-05,-5.421010862427522e-20,0.00035813668667394687,0.00044107173915525303,8.293505248130621e-05,6.213560736644693e-05,0.0,True
anticyclonic,0.5,199.7899627685547,138032.25748588672,1.65625,5.9118388928647885e-05,5.911838892864787e-05,-1.3552527156068805e-20,0.0003325069635809667,0.00039162535250961453,5.9118388928647885e-05,5.768892968646373e-05,0.0,True
anticyclonic,0.5,199.7899627685547,143241.0219193164,1.71875,3.985703660444141e-05,3.985703660444141e-05,0.0,0.0003046848987582893,0.0003445419353627307,3.985703660444141e-05,5.286188749762596e-05,0.0,True
anticyclonic,0.5,199.7899627685547,148449.7863527461,1.7812500000000002,2.235340017122405e-05,2.2353400171223907e-05,-1.4230153513872246e-19,0.00029075946916348315,0.0003131128693347071,2.235340017122405e-05,5.044586853640816e-05,0.0,True
anticyclonic,0.5,199.7899627685547,153658.55078617577,1.8437499999999998,9.906107205703465e-06,9.906107205703361e-06,-1.0333801956502464e-19,0.0002767483053001076,0.000286654412505811,9.906107205703465e-06,4.8014974944782754e-05,0.0,True
anticyclonic,0.5,199.7899627685547,158867.31521960546,1.90625,7.362869106089661e-07,7.362869106090317e-07,6.564505341220828e-20,0.0002716520231973111,0.0002723883101079201,7.362869106089661e-07,4.713078576352664e-05,0.0,True
anticyclonic,0.5,199.7899627685547,164076.07965303515,1.96875,-3.038632431477994e-06,-3.0386324314779955e-06,-1.6940658945086007e-21,0.00027006645764470063,0.00026702782521322266,-3.038632431477994e-06,4.6855695044545204e-05,0.0,True
anticyclonic,0.5,199.7899627685547,169284.84408646484,2.03125,-1.9227065938803433e-06,-1.922706593880462e-06,-1.1858461261560205e-19,0.00027467951703531984,0.00027275681044143936,-1.9227065938803433e-06,4.765604657992022e-05,0.0,True
anticyclonic,0.5,199.7899627685547,174493.60851989454,2.09375,3.4981091802554214e-06,3.4981091802555196e-06,9.825582188149884e-20,0.0002785774464032567,0.0002820755555835122,3.4981091802554214e-06,4.8332325268366255e-05,0.0,True
anticyclonic,0.5,199.7899627685547,179702.37295332423,2.15625,1.2690249599430228e-05,1.2690249599430456e-05,2.286988957586611e-19,0.00029026979062066834,0.0003029600402200988,1.2690249599430228e-05,5.0360910823880326e-05,0.0,True
anticyclonic,0.5,199.7899627685547,184911.1373867539,2.21875,2.1075274099337317e-05,2.1075274099337558e-05,2.405573570202213e-19,0.0003021152627923772,0.0003231905368917148,2.1075274099337317e-05,5.241606360581681e-05,0.0,True
anticyclonic,0.5,199.7899627685547,190119.9018201836,2.28125,3.379175637242955e-05,3.379175637242972e-05,1.6940658945086007e-19,0.0003104987768226443,0.000344290533195074,3.379175637242955e-05,5.387057735857854e-05,0.0,True
anticyclonic,0.5,199.7899627685547,195328.66625361328,2.34375,4.2754843080617076e-05,4.275484308061712e-05,4.743384504624082e-20,0.00032020908545680516,0.0003629639285374223,4.2754843080617076e-05,5.555528587113744e-05,0.0,True
anticyclonic,0.5,199.7899627685547,200537.43068704297,2.40625,6.051884543485084e-05,6.0518845434851005e-05,1.6263032587282567e-19,0.00032329699407522805,0.00038381583951007905,6.051884543485084e-05,5.6091028465060735e-05,0.0,True
anticyclonic,0.5,199.7899627685547,205746.19512047266,2.46875,7.433976497408307e-05,7.433976497408325e-05,1.7618285302889447e-19,0.00033276038156102706,0.0004071001465351103,7.433976497408307e-05,5.773289692214369e-05,0.0,True
anticyclonic,0.5,221.14117431640625,2604.3822167148437,0.03125,5.653758324335807e-06,5.653758324335807e-06,0.0,1.0685670081273943e-07,5.760615025148547e-06,5.653758324335807e-06,6.941400352982149e-07,1.0,False
anticyclonic,0.5,221.14117431640625,7813.146650144531,0.09375,4.327595165451228e-05,4.327595165451226e-05,-2.0328790734103208e-20,9.700837789953114e-07,4.424603543350757e-05,4.327595165451228e-05,6.3016543040579426e-06,1.0,False
anticyclonic,0.5,221.14117431640625,13021.911083574218,0.15625,8.528375687725705e-05,8.528375687725696e-05,-9.486769009248164e-20,3.7040679855935414e-06,8.89878248628505e-05,8.528375687725705e-05,2.40615877405075e-05,0.0,True
anticyclonic,0.5,221.14117431640625,18230.675517003907,0.21875,0.0001265650279580478,0.00012656502795804758,-2.168404344971009e-19,8.554582129907485e-06,0.00013511961008795507,0.0001265650279580478,5.557047799951844e-05,0.0,True
anticyclonic,0.5,221.14117431640625,23439.439950433592,0.28125,0.0001651419043144513,0.000165141904314451,-2.981555974335137e-19,1.434833532710469e-05,0.0001794902396415557,0.0001651419043144513,9.320663949639436e-05,0.0,True
anticyclonic,0.5,221.14117431640625,28648.20438386328,0.34375,0.00020020385584204289,0.0002002038558420423,-5.963111948670274e-19,2.0605319867798935e-05,0.00022080917570984121,0.00020020385584204289,0.00013385194706160876,0.0,True
anticyclonic,0.5,221.14117431640625,33856.96881729297,0.40625,0.00023163155660184336,0.00023163155660184276,-5.963111948670274e-19,2.7196599211114052e-05,0.00025882815581295684,0.00023163155660184336,0.00017666883024469582,0.0,True
anticyclonic,0.5,221.14117431640625,39065.73325072265,0.46874999999999994,0.0002583101283967552,0.00025831012839675426,-9.215718466126788e-19,3.483415681866342e-05,0.0002931442852154177,0.0002583101283967552,0.00022628232632845684,0.0,True
anticyclonic,0.5,221.14117431640625,44274.497684152346,0.53125,0.00028020041917175794,0.0002802004191717569,-1.0299920638612292e-18,4.388989969366227e-05,0.00032409031886541917,0.00028020041917175794,0.00028510833940103945,0.0,True
anticyclonic,0.5,221.14117431640625,49483.26211758203,0.59375,0.0002971655207591015,0.0002971655207591004,-1.0842021724855044e-18,5.3800819625697655e-05,0.00035096634038479807,0.0002971655207591015,0.0003494895738873717,0.0,True
anticyclonic,0.5,221.14117431640625,54692.02655101172,0.65625,0.0003072928720996578,0.0003072928720996565,-1.3010426069826053e-18,6.344402466562787e-05,0.0003707368967652844,0.0003072928720996578,0.0004121317351734055,0.0,True
anticyclonic,0.5,221.14117431640625,59900.7909844414,0.71875,0.00031073938099973245,0.00031073938099973115,-1.3010426069826053e-18,7.244967294767669e-05,0.0003831890539474078,0.00031073938099973245,0.0004706323342826699,0.0,True
anticyclonic,0.5,221.14117431640625,65109.555417871095,0.78125,0.0003088182192905369,0.00030881821929053553,-1.3552527156068805e-18,8.140734473565825e-05,0.00039022556402619376,0.0003088182192905369,0.0005288212785772896,0.0,True
anticyclonic,0.5,221.14117431640625,70318.31985130078,0.84375,0.0003022177566617036,0.00030221775666170256,-1.0299920638612292e-18,9.06820120253427e-05,0.00039289976868704527,0.0003022177566617036,0.0005890694224079967,0.0,True
anticyclonic,0.5,221.14117431640625,75527.08428473047,0.9062500000000001,0.00029093996591406075,0.0002909399659140594,-1.3552527156068805e-18,0.00010046601791972682,0.0003914059838337862,0.00029093996591406075,0.0006526262246041212,0.0,True
anticyclonic,0.5,221.14117431640625,80735.84871816015,0.96875,0.00027283519206009984,0.0002728351920600983,-1.5178830414797062e-18,0.0001099528430742701,0.0003827880351343684,0.00027283519206009984,0.0007142525437545023,0.0,True
anticyclonic,0.5,221.14117431640625,85944.61315158985,1.03125,0.00024795489530409995,0.00024795489530409843,-1.5178830414797062e-18,0.00011804805370331541,0.0003660029490074138,0.00024795489530409995,0.0007668389491839509,0.0,True
anticyclonic,0.5,221.14117431640625,91153.37758501952,1.09375,0.0002191345121346312,0.00021913451213463026,-9.486769009248164e-19,0.00012528643945838294,0.00034442095159301317,0.0002191345121346312,0.0008138594289976572,0.0,True
anticyclonic,0.5,221.14117431640625,96362.14201844922,1.15625,0.000186913810665833,0.00018691381066583213,-8.673617379884035e-19,0.00013212110432230285,0.000319034914988135,0.000186913810665833,0.0008582573420326742,0.0,True
anticyclonic,0.5,221.14117431640625,101570.90645187891,1.21875,0.00014407826325518177,0.00014407826325518099,-7.860465750519907e-19,0.00013722107282834037,0.00028129933608352136,0.00014407826325518177,0.0008913866852734363,0.0,True
anticyclonic,0.5,221.14117431640625,106779.67088530859,1.28125,0.00010256416165692893,0.00010256416165692827,-6.640738306473715e-19,0.0001295012259474623,0.00023206538760439058,0.00010256416165692893,0.0008412386389119802,0.0,True
anticyclonic,0.5,221.14117431640625,111988.43531873828,1.34375,7.580207367047761e-05,7.580207367047715e-05,-4.607859233063394e-19,0.00011888705838590297,0.0001946891320563801,7.580207367047761e-05,0.0007722891150187289,0.0,True
anticyclonic,0.5,221.14117431640625,117197.19975216797,1.40625,5.607561295670485e-05,5.607561295670456e-05,-2.913793338554793e-19,0.00010790984236556551,0.00016398545532227008,5.607561295670485e-05,0.0007009812320513675,0.0,True
anticyclonic,0.5,221.14117431640625,122405.96418559765,1.46875,3.7882484298383834e-05,3.788248429838376e-05,-7.453889935837843e-20,0.00010008606758411508,0.00013796855188249882,3.7882484298383834e-05,0.0006501580711110119,0.0,True
anticyclonic,0.5,221.14117431640625,127614.72861902734,1.53125,1.7626279780337058e-05,1.7626279780337106e-05,4.743384504624082e-20,9.082693261924832e-05,0.00010845321239958543,1.7626279780337058e-05,0.0005900108251034195,0.0,True
anticyclonic,0.5,221.14117431640625,132823.49305245702,1.59375,-4.594450423232106e-06,-4.594450423231773e-06,3.3288394827094003e-19,8.380763602219421e-05,7.921318559896244e-05,-4.594450423232106e-06,0.0005444135462188098,0.0,True
anticyclonic,0.5,221.14117431640625,138032.25748588672,1.65625,-2.1801207368860873e-05,-2.1801207368860314e-05,5.590417451878382e-19,7.62726268441404e-05,5.447141947528009e-05,-2.1801207368860873e-05,0.0004954662036839456,0.0,True
anticyclonic,0.5,221.14117431640625,143241.0219193164,1.71875,-3.278681254043524e-05,-3.2786812540434554e-05,6.844026213814747e-19,7.116435629656836e-05,3.837754375613381e-05,-3.278681254043524e-05,0.0004622829304663081,0.0,True
anticyclonic,0.5,221.14117431640625,148449.7863527461,1.7812500000000002,-4.197230871639797e-05,-4.19723087163966e-05,1.3688052427629493e-18,6.664873013393795e-05,2.4676421417541345e-05,-4.197230871639797e-05,0.00043294946911029246,0.0,True
anticyclonic,0.5,221.14117431640625,153658.55078617577,1.8437499999999998,-4.6652712656552674e-05,-4.665271265655128e-05,1.395910297075087e-18,6.368222313748873e-05,1.702951048093745e-05,-4.6652712656552674e-05,0.0004136790700097601,0.0,True
anticyclonic,0.5,221.14117431640625,158867.31521960546,1.90625,-5.0922677483338145e-05,-5.092267748333566e-05,2.4868887331386258e-18,6.222736668103232e-05,1.1304689197696667e-05,-5.0922677483338145e-05,0.00040422833735230865,0.0,True
anticyclonic,0.5,221.14117431640625,164076.07965303515,1.96875,-5.138363189009055e-05,-5.138363189008849e-05,2.0599841277224584e-18,6.161246757589031e-05,1.022883568580182e-05,-5.138363189009055e-05,0.00040023395905593845,0.0,True
anticyclonic,0.5,221.14117431640625,169284.84408646484,2.03125,-4.972253828711048e-05,-4.97225382871077e-05,2.778268066994105e-18,6.284165373904226e-05,1.311911545193456e-05,-4.972253828711048e-05,0.0004082187397967702,0.0,True
anticyclonic,0.5,221.14117431640625,174493.60851989454,2.09375,-4.527126673137743e-05,-4.527126673137195e-05,5.481997234629832e-18,6.384225097707317e-05,1.8570984245701217e-05,-4.527126673137743e-05,0.00041471860921856,0.0,True
anticyclonic,0.5,221.14117431640625,179702.37295332423,2.15625,-3.648502027345227e-05,-3.6485020273446e-05,6.2680438096818225e-18,6.60680785136887e-05,2.9583058240242704e-05,-3.648502027345227e-05,0.00042917756212542204,0.0,True
anticyclonic,0.5,221.14117431640625,184911.1373867539,2.21875,-3.1690110023572314e-05,-3.169011002356485e-05,7.467442462993912e-18,6.90070569803961e-05,3.731694695683125e-05,-3.1690110023572314e-05,0.00044826913617837793,0.0,True
anticyclonic,0.5,221.14117431640625,190119.9018201836,2.28125,-2.811310459750863e-05,-2.811310459750102e-05,7.609743998132634e-18,7.0993382985194e-05,4.288027838769298e-05,-2.811310459750863e-05,0.0004611722895847369,0.0,True
anticyclonic,0.5,221.14117431640625,195328.66625361328,2.34375,-3.842364055199324e-05,-3.842364055198257e-05,1.066583887182615e-17,7.264144555731709e-05,3.4217805005334515e-05,-3.842364055199324e-05,0.0004718780871929931,0.0,True
anticyclonic,0.5,221.14117431640625,200537.43068704297,2.40625,-4.1195575605770744e-05,-4.119557560576124e-05,9.507097799982267e-18,7.33626138517294e-05,3.216703824596816e-05,-4.1195575605770744e-05,0.00047656278905569224,0.0,True
anticyclonic,0.5,221.14117431640625,205746.19512047266,2.46875,-5.022588011421972e-05,-5.022588011420924e-05,1.0476103491641187e-17,7.525086088112329e-05,2.502498076691405e-05,-5.022588011421972e-05,0.0004888288224412088,0.0,True
anticyclonic,0.5,244.890625,2604.3822167148437,0.03125,5.338915896787901e-06,5.338915896787894e-06,-6.776263578034403e-21,5.061959555468001e-06,1.0400875452255894e-05,5.338915896787901e-06,6.182300100499048e-06,0.0,True
anticyclonic,0.5,244.890625,7813.146650144531,0.09375,1.2820871219653141e-05,1.28208712196531e-05,-4.0657581468206416e-20,4.1724021580935595e-05,5.454489280058869e-05,1.2820871219653141e-05,5.095860999805912e-05,0.0,True
anticyclonic,0.5,244.890625,13021.911083574218,0.15625,2.5341573749574537e-05,2.5341573749574418e-05,-1.1858461261560205e-19,0.00016248284414033585,0.00018782441788991027,2.5341573749574537e-05,0.0001984444349368764,0.0,True
anticyclonic,0.5,244.890625,18230.675517003907,0.21875,3.651953228886597e-05,3.651953228886569e-05,-2.846030702774449e-19,0.0003797131124132331,0.0004162326447020988,3.651953228886597e-05,0.00046375329303003493,0.0,True
anticyclonic,0.5,244.890625,23439.439950433592,0.28125,4.517807987797914e-05,4.5178079877978804e-05,-3.3881317890172014e-19,0.0006344018032963649,0.0006795798831743437,4.517807987797914e-05,0.0007748110764810885,0.0,True
anticyclonic,0.5,244.890625,28648.20438386328,0.34375,5.199993262963035e-05,5.199993262963018e-05,-1.6940658945086007e-19,0.0009128038621203366,0.0009648037947499668,5.199993262963035e-05,0.0011148306000245659,0.0,True
anticyclonic,0.5,244.890625,33856.96881729297,0.40625,5.801818285999114e-05,5.8018182859990726e-05,-4.1335207826009857e-19,0.0012241645763248958,0.0012821827591848866,5.801818285999114e-05,0.0014951033686283707,0.0,True
anticyclonic,0.5,244.890625,39065.73325072265,0.46874999999999994,6.311769156337072e-05,6.311769156336991e-05,-8.131516293641283e-19,0.001586145276065529,0.0016492629676288987,6.311769156337072e-05,0.0019371996145313727,0.0,True
anticyclonic,0.5,244.890625,44274.497684152346,0.53125,6.566147338812925e-05,6.566147338812806e-05,-1.1926223897340549e-18,0.0020031884565721064,0.0020688499299602345,6.566147338812925e-05,0.0024465450702794646,0.0,True
anticyclonic,0.5,244.890625,49483.26211758203,0.59375,6.435610714755714e-05,6.435610714755597e-05,-1.1655173354219173e-18,0.0024433656193093064,0.002507721726456862,6.435610714755714e-05,0.0029841446475988805,0.0,True
anticyclonic,0.5,244.890625,54692.02655101172,0.65625,5.8406253641151616e-05,5.8406253641150254e-05,-1.362028979184915e-18,0.002872811673754609,0.002931217927395759,5.8406253641151616e-05,0.003508638049109405,0.0,True
anticyclonic,0.5,244.890625,59900.7909844414,0.71875,4.900413765920139e-05,4.9004137659199734e-05,-1.6534083130403943e-18,0.0032809299132501874,0.003329934050909387,4.900413765920139e-05,0.004007083247140178,0.0,True
anticyclonic,0.5,244.890625,65109.555417871095,0.78125,3.747324543322798e-05,3.747324543322706e-05,-9.215718466126788e-19,0.003689487198662728,0.0037269604440959554,3.747324543322798e-05,0.004506064663128999,0.0,True
anticyclonic,0.5,244.890625,70318.31985130078,0.84375,2.4359431995877616e-05,2.4359431995876125e-05,-1.4907779871675686e-18,0.0041015536171211675,0.004125913049117044,2.4359431995877616e-05,0.005009331872661724,0.0,True
anticyclonic,0.5,244.890625,75527.08428473047,0.9062500000000001,9.423742776240343e-06,9.42374277623724e-06,-3.1035287187397564e-18,0.004531426179202331,0.004540849921978568,9.423742776240343e-06,0.00553434617880832,0.0,True
anticyclonic,0.5,244.890625,80735.84871816015,0.96875,-8.756548410369907e-06,-8.75654841037295e-06,-3.042542346537447e-18,0.004952863821017897,0.004944107272607524,-8.756548410369907e-06,0.006049058702051617,0.0,True
anticyclonic,0.5,244.890625,85944.61315158985,1.03125,-2.9483212602836762e-05,-2.9483212602838765e-05,-2.002385887309166e-18,0.005334058499485941,0.005304575286883103,-2.9483212602836762e-05,0.006514621469430309,0.0,True
anticyclonic,0.5,244.890625,91153.37758501952,1.09375,-4.996135935550643e-05,-4.996135935550889e-05,-2.459783678826488e-18,0.00564886327844048,0.005598901919084971,-4.996135935550643e-05,0.006899100562011342,0.0,True
anticyclonic,0.5,244.890625,96362.14201844922,1.15625,-7.041850997716437e-05,-7.041850997716763e-05,-3.266159044612582e-18,0.005950960179265031,0.005880541669287863,-7.041850997716437e-05,0.007268059199444665,0.0,True
anticyclonic,0.5,244.890625,101570.90645187891,1.21875,-9.638109933256812e-05,-9.638109933257195e-05,-3.835365185167472e-18,0.006171162778181491,0.0060747816788489185,-9.638109933256812e-05,0.007536998240638865,0.0,True
anticyclonic,0.5,244.890625,106779.67088530859,1.28125,-0.00011621654046549548,-0.00011621654046549995,-4.472333961502706e-18,0.005948263704936052,0.005832047164470552,-0.00011621654046549548,0.007264765926684903,0.0,True
anticyclonic,0.5,244.890625,111988.43531873828,1.34375,-0.00011952260727904038,-0.00011952260727904424,-3.8624702394796095e-18,0.00536338023245616,0.005243857625177116,-0.00011952260727904038,0.006550432848541936,0.0,True
anticyclonic,0.5,244.890625,117197.19975216797,1.40625,-0.00011711937357674148,-0.00011711937357674471,-3.2255014631443757e-18,0.004873617314360036,0.004756497940783291,-0.00011711937357674148,0.005952272925573835,0.0,True
anticyclonic,0.5,244.890625,122405.96418559765,1.46875,-0.00011750326604928982,-0.00011750326604929234,-2.520770051028798e-18,0.004468462293563222,0.004350959027513929,-0.00011750326604928982,0.0054574467819939,0.0,True
anticyclonic,0.5,244.890625,127614.72861902734,1.53125,-0.00011928563953428486,-0.00011928563953428854,-3.686287386450715e-18,0.004131457968463213,0.0040121723289289245,-0.00011928563953428486,0.005045854818426389,0.0,True
anticyclonic,0.5,244.890625,132823.49305245702,1.59375,-0.00011984890693274247,-0.00011984890693274525,-2.778268066994105e-18,0.0038185258361637894,0.0036986769292310442,-0.00011984890693274247,0.0046636628368894595,0.0,True
anticyclonic,0.5,244.890625,138032.25748588672,1.65625,-0.00011911240171749474,-0.00011911240171749684,-2.100641709190665e-18,0.0034317900662036434,0.0033126776644861466,-0.00011911240171749474,0.0041913325933756644,0.0,True
anticyclonic,0.5,244.890625,143241.0219193164,1.71875,-0.00011648395633526992,-0.00011648395633527233,-2.4123498337802474e-18,0.0032373090471610765,0.003120825090825804,-0.00011648395633526992,0.003953807972643909,0.0,True
anticyclonic,0.5,244.890625,148449.7863527461,1.7812500000000002,-0.00011589723134599865,-0.00011589723134600148,-2.8324781756183803e-18,0.003001098522916695,0.0028852012915706934,-0.00011589723134599865,0.0036653180446282836,0.0,True
anticyclonic,0.5,244.890625,153658.55078617577,1.8437499999999998,-0.00011509856932573972,-0.00011509856932574176,-2.032879073410321e-18,0.0028709769030895687,0.002755878333763827,-0.00011509856932573972,0.0035063971969764365,0.0,True
anticyclonic,0.5,244.890625,158867.31521960546,1.90625,-0.00011546926212073328,-0.00011546926212073419,-9.0801931945661e-19,0.002807322770376626,0.0026918535082558915,-0.00011546926212073328,0.0034286547838346107,0.0,True
anticyclonic,0.5,244.890625,164076.07965303515,1.96875,-0.00011252576175408311,-0.00011252576175408318,-6.776263578034403e-20,0.0027685040627582736,0.0026559783010041906,-0.00011252576175408311,0.003381244507758631,0.0,True
anticyclonic,0.5,244.890625,169284.84408646484,2.03125,-0.00011081074091621036,-0.0001108107409162112,-8.402566836762659e-19,0.0028229351988186477,0.0027121244579024367,-0.00011081074091621036,0.003447722640238537,0.0,True
anticyclonic,0.5,244.890625,174493.60851989454,2.09375,-0.00010713716311488336,-0.00010713716311488418,-8.131516293641283e-19,0.0028733450351669386,0.0027662078720520544,-0.00010713716311488336,0.0035092894569835526,0.0,True
anticyclonic,0.5,244.890625,179702.37295332423,2.15625,-9.892967994532071e-05,-9.892967994531938e-05,1.328147661294743e-18,0.002990599563402788,0.0028916698834574686,-9.892967994532071e-05,0.003652495398033281,0.0,True
anticyclonic,0.5,244.890625,184911.1373867539,2.21875,-9.134518806221932e-05,-9.134518806221696e-05,2.358139725155972e-18,0.0030954142507979296,0.0030040690627357127,-9.134518806221932e-05,0.003780508244701877,0.0,True
anticyclonic,0.5,244.890625,190119.9018201836,2.28125,-8.611286947748158e-05,-8.611286947747822e-05,3.3610267347050637e-18,0.0031886447059434166,0.0031025318364659386,-8.611286947748158e-05,0.0038943729735484173,0.0,True
anticyclonic,0.5,244.890625,195328.66625361328,2.34375,-8.8527847281031e-05,-8.852784728102664e-05,4.3503612170980865e-18,0.0032224974917111206,0.003133969644430094,-8.8527847281031e-05,0.003935718242818254,0.0,True
anticyclonic,0.5,244.890625,200537.43068704297,2.40625,-9.319561389360197e-05,-9.319561389359568e-05,6.288372600415926e-18,0.0033060805250078084,0.0032128849111142128,-9.319561389360197e-05,0.00403780032970335,0.0,True
anticyclonic,0.5,244.890625,205746.19512047266,2.46875,-9.713762686650039e-05,-9.713762686649487e-05,5.515878552520004e-18,0.003427691784657631,0.0033305541577911364,-9.713762686650039e-05,0.0041863272577667655,0.0,True
anticyclonic,0.5,271.35638427734375,2604.3822167148437,0.03125,3.1643232986660245e-06,3.164323298666021e-06,-3.3881317890172014e-21,2.8558722531613103e-06,6.020195551827332e-06,3.1643232986660245e-06,4.442316239779206e-06,0.0,True
anticyclonic,0.5,271.35638427734375,7813.146650144531,0.09375,1.8622917703186025e-05,1.862291770318606e-05,3.3881317890172014e-20,2.3670148978609392e-05,4.229306668179545e-05,1.8622917703186025e-05,3.6818974339371614e-05,0.0,True
anticyclonic,0.5,271.35638427734375,13021.911083574218,0.15625,3.5493068755575296e-05,3.5493068755575405e-05,1.0842021724855044e-19,0.00012692829474113935,0.00016242136349671477,3.5493068755575296e-05,0.0001974372713596991,0.0,True
anticyclonic,0.5,271.35638427734375,18230.675517003907,0.21875,4.95069174243904e-05,4.950691742439069e-05,2.913793338554793e-19,0.0003237094368030477,0.0003732163542274384,4.95069174243904e-05,0.00050353081671918,0.0,True
anticyclonic,0.5,271.35638427734375,23439.439950433592,0.28125,6.026733808766985e-05,6.026733808767024e-05,3.9302328752599536e-19,0.0005538573096208245,0.0006141246477084947,6.026733808766985e-05,0.0008615263929699433,0.0,True
anticyclonic,0.5,271.35638427734375,28648.20438386328,0.34375,6.85005476961776e-05,6.850054769617824e-05,6.505213034913027e-19,0.000806098309745115,0.0008745988574412932,6.85005476961776e-05,0.0012538878825113287,0.0,True
anticyclonic,0.5,271.35638427734375,33856.96881729297,0.40625,7.516223447913177e-05,7.51622344791322e-05,4.336808689942018e-19,0.0010894899159672941,0.0011646521504464263,7.516223447913177e-05,0.0016947042156453976,0.0,True
anticyclonic,0.5,271.35638427734375,39065.73325072265,0.46874999999999994,8.045306500044364e-05,8.04530650004447e-05,1.0570971181733668e-18,0.0014252811504410863,0.001505734215441531,8.045306500044364e-05,0.002217028298043413,0.0,True
anticyclonic,0.5,271.35638427734375,44274.497684152346,0.53125,8.360558053600032e-05,8.360558053600152e-05,1.2061749168901237e-18,0.0018087397582421771,0.0018923453387781786,8.360558053600032e-05,0.0028134990956542945,0.0,True
anticyclonic,0.5,271.35638427734375,49483.26211758203,0.59375,8.347530481769795e-05,8.34753048176991e-05,1.1519648082658485e-18,0.0022126969268916456,0.002296172231709345,8.347530481769795e-05,0.0034418554545496654,0.0,True
anticyclonic,0.5,271.35638427734375,54692.02655101172,0.65625,7.957002797308491e-05,7.957002797308614e-05,1.2332799712022613e-18,0.0026019978005043685,0.0026815678284774548,7.957002797308491e-05,0.0040474139108481475,0.0,True
anticyclonic,0.5,271.35638427734375,59900.7909844414,0.71875,7.324734880205919e-05,7.324734880206104e-05,1.8566962203814263e-18,0.0029684913521525655,0.0030417387009546264,7.324734880205919e-05,0.004617495522327422,0.0,True
anticyclonic,0.5,271.35638427734375,65109.555417871095,0.78125,6.530169471862246e-05,6.530169471862412e-05,1.6534083130403943e-18,0.0033354130114996773,0.0034007147062183013,6.530169471862246e-05,0.00518824305637419,0.0,True
anticyclonic,0.5,271.35638427734375,70318.31985130078,0.84375,5.589253214723363e-05,5.5892532147234074e-05,4.404571325722362e-19,0.003703404964038707,0.003759297496185941,5.589253214723363e-05,0.00576065543408563,0.0,True
anticyclonic,0.5,271.35638427734375,75527.08428473047,0.9062500000000001,4.4942957399718984e-05,4.494295739971984e-05,8.538092108323347e-19,0.004087395726893965,0.004132338684293684,4.4942957399718984e-05,0.006357954000178309,0.0,True
anticyclonic,0.5,271.35638427734375,80735.84871816015,0.96875,3.172202105330751e-05,3.172202105330909e-05,1.5788694136820158e-18,0.004468375711900129,0.004500097732953438,3.172202105330751e-05,0.0069505692939997605,0.0,True
