polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,curved_tube_mode,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,epsilon_tilt,epsilon_curvature,jacobian_mean,jacobian_min,jacobian_max,metric_valid_fraction,metric_invalid_or_large_curvature,pv_flux_proxy
anticyclonic,0.5,1.5558552742004395,18230.675517003907,0.21875,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.012640412521806303,-0.1696852059318266,-0.07146498159620371,-0.09822022433562284,0.08505203614867012,0.03156079745910463,0.03156079745910464,6.938893903907228e-18,8.05254474089654e-07,0.031561602713578725,0.03156079745910463,4.387166307234479e-07,1372.634454609835,1.1613808489571593,1.0,-0.16038061793309677,2.1603806179330967,0.0,True,2.966741083291836e-05
anticyclonic,0.5,1.5558552742004395,23439.439950433592,0.28125,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.019868070997184843,-0.22033657972629994,-0.0955067705835817,-0.12482980914271827,0.11066127392179238,0.0422104164548032,0.04221041645480321,6.938893903907228e-18,1.2656907386854623e-06,0.0422116821455419,0.0422104164548032,6.895703088662817e-07,1372.634454609835,1.4932039486592048,1.0,-0.49191793734255296,2.491917937342553,0.0,True,3.959616200216153e-05
anticyclonic,0.5,1.5558552742004395,28648.20438386328,0.34375,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.030826153648424507,-0.26788284472493495,-0.11875621640466155,-0.14912662832027346,0.1348818046046199,0.05256221198845479,0.052562211988454795,6.938893903907228e-18,1.9637727883917016e-06,0.052564175761243184,0.05256221198845479,1.069897540406186e-06,1372.634454609835,1.8250270483612503,1.0,-0.8234552567520093,2.823455256752009,0.0,True,4.927981653586734e-05
anticyclonic,0.5,1.5558552742004395,33856.96881729297,0.40625,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.04203861110956144,-0.31006969384784305,-0.1402221921987598,-0.16984750164908322,0.15660809344500104,0.06218022792189722,0.06218022792189723,6.938893903907228e-18,2.6780597248777127e-06,0.06218290598162211,0.06218022792189722,1.459053475862717e-06,1372.634454609835,2.156850148063296,1.0,-1.1549925761614654,3.1549925761614652,0.0,True,5.8312106711532765e-05
anticyclonic,0.5,1.5558552742004395,39065.73325072265,0.46874999999999994,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.051684908964734676,-0.34423000034894724,-0.15879684303450792,-0.18543315731443938,0.1750655285655969,0.0706388586140071,0.07063885861400711,1.3877787807814457e-17,3.2925748360641062e-06,0.07064215118884318,0.0706388586140071,1.7938519871198224e-06,1372.634454609835,2.488673247765341,1.0,-1.4865298955709216,3.4865298955709214,0.0,True,6.608630680057853e-05
anticyclonic,0.5,1.5558552742004395,44274.497684152346,0.53125,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.056735430202860884,-0.36954073452689956,-0.17404188701516574,-0.19549884751173385,0.18971530421588853,0.0776534671098688,0.07765346710986883,2.7755575615628914e-17,3.614317090636094e-06,0.07765708142695946,0.0776534671098688,1.969142758458614e-06,1372.634454609835,2.8204963474673868,0.9999999999999998,-1.818067214980378,3.818067214980378,0.0,True,7.239670045592262e-05
anticyclonic,0.5,1.5558552742004395,49483.26211758203,0.59375,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.061131131337037015,-0.3835093193648209,-0.18458828553493814,-0.1989210338298828,0.19835968891424438,0.08233124243937483,0.08233124243937484,1.3877787807814457e-17,3.894344186187758e-06,0.08233513678356102,0.08233124243937483,2.1217063862615943e-06,1372.634454609835,3.1523194471694325,1.0,-2.149604534389834,4.149604534389834,0.0,True,7.680510123533479e-05
anticyclonic,0.5,1.5558552742004395,54692.02655101172,0.65625,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.06892060689195667,-0.3847644831991232,-0.1896500024326451,-0.19511448076647803,0.20108086411446827,0.08478783297234656,0.08478783297234661,5.551115123125783e-17,4.390570874247991e-06,0.08479222354322086,0.08478783297234656,2.3920593090528096e-06,1372.634454609835,3.4841425468714777,0.9999999999999998,-2.4811418537992904,4.48114185379929,0.0,True,7.924180293988789e-05
anticyclonic,0.5,1.5558552742004395,59900.7909844414,0.71875,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.07953733995216544,-0.37522355405351115,-0.18978634906269293,-0.1854372049908182,0.19891884289510617,0.08533127130262604,0.08533127130262606,2.7755575615628914e-17,5.066907329423031e-06,0.08533633820995548,0.08533127130262604,2.760539162809944e-06,1372.634454609835,3.815965646573523,1.0,-2.8126791732087466,4.812679173208747,0.0,True,7.99034301839523e-05
anticyclonic,0.5,1.5558552742004395,65109.555417871095,0.78125,1.6314471274400382,0.6532731224004288,1.7573802952358257,streamfunction_dz,scale_audit,0.08923969956536854,-0.3558897025182298,-0.1852194517596632,-0.17067025075856665,0.19229766089526257,0.08389159547917222,0.08389159547917226,4.163336342344337e-17,5.6849938415744635e-06,0.08389728047301383,0.08389159547917222,3.0972834353745115e-06,1372.634454609835,4.147788746275569,0.9999999999999998,-3.144216492618203,5.144216492618203,0.0,True,7.861122671878812e-05
