polarity,tau,depth_m,radius_m,radius_over_R,divF_tilted,divF_jacobian,divF_jacobian_correction,divF_christoffel_qg_approx,divF_curved_total,divF_curved_tube_qg_approx,divF_scale_upper_bound,metric_valid_fraction,metric_invalid_or_large_curvature
anticyclonic,0.5,1.5558552742004395,54692.02655101172,0.65625,0.08478783297234656,0.08478783297234661,5.551115123125783e-17,4.390570874247991e-06,0.08479222354322086,0.08478783297234656,2.3920593090528096e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,59900.7909844414,0.71875,0.08533127130262604,0.08533127130262606,2.7755575615628914e-17,5.066907329423031e-06,0.08533633820995548,0.08533127130262604,2.760539162809944e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,65109.555417871095,0.78125,0.08389159547917222,0.08389159547917226,4.163336342344337e-17,5.6849938415744635e-06,0.08389728047301383,0.08389159547917222,3.0972834353745115e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,70318.31985130078,0.84375,0.07962972243589012,0.07962972243589014,2.7755575615628914e-17,6.2809734144827774e-06,0.07963600340930463,0.07962972243589012,3.4219834632780194e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,75527.08428473047,0.9062500000000001,0.07144399758745318,0.0714439975874532,2.7755575615628914e-17,7.2621367206595326e-06,0.07145125972417386,0.07144399758745318,3.95653828256291e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,80735.84871816015,0.96875,0.06034731940752872,0.060347319407528764,4.163336342344337e-17,8.421562146279419e-06,0.06035574096967505,0.06034731940752872,4.588213402254855e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,85944.61315158985,1.03125,0.046206659489457104,0.046206659489457125,2.0816681711721685e-17,9.699033962318982e-06,0.046216358523419446,0.046206659489457104,5.284202246788295e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,91153.37758501952,1.09375,0.02972031270643771,0.02972031270643772,1.0408340855860843e-17,1.1007779029967215e-05,0.029731320485467685,0.02972031270643771,5.997229302246341e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,96362.14201844922,1.15625,0.005571354519890186,0.0055713545198901844,-1.734723475976807e-18,1.2268308163785605e-05,0.00558362282805397,0.005571354519890186,6.6839874790857035e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,101570.90645187891,1.21875,-0.013858839537701027,-0.01385883953770105,-2.2551405187698492e-17,1.0906020994868538e-05,-0.013847933516706181,-0.013858839537701027,5.941789756433201e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,106779.67088530859,1.28125,-0.028802661650992566,-0.0288026616509926,-3.469446951953614e-17,8.704232729564392e-06,-0.028793957418263037,-0.028802661650992566,4.742217248111919e-06,0.0,True
anticyclonic,0.5,1.5558552742004395,111988.43531873828,1.34375,-0.04298953017104576,-0.0429895301710458,-4.163336342344337e-17,5.880900363107841e-06,-0.04298364927068269,-0.04298953017104576,3.2040167126543903e-06,0.0,True
