polarity,tau,depth_m,radius_m,radius_over_R,axis_x_km,axis_y_km,axis_tilt_km,buoyancy_source,F_n_classic,F_z_ordinary,F_z_tilted,F_z_tilt_correction,divF_classic,divF_tilted,divF_curved_tube_qg_approx,divF_curvature_sensitivity_upper,curvature_radius_product,pv_flux_proxy
anticyclonic,0.5,1.5558552742004395,138032.25748588672,1.65625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.18288259012796124,0.48709926683742677,0.31766397916179046,0.1694352876756362,-0.17333498865795816,-0.11689690846887962,-0.11689690846887962,-6.347390452685252e-06,4.7907492600333335,-0.00011736657165674814
anticyclonic,0.5,1.5558552742004395,143241.0219193164,1.71875,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.21725692340656835,0.5317814374035125,0.35656324094491954,0.17521819645859293,-0.19128110153265543,-0.13071347637278224,-0.13071347637278224,-7.5404363009389765e-06,4.9715322509779885,-0.00013086368904444807
anticyclonic,0.5,1.5558552742004395,148449.7863527461,1.7812500000000002,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.24897608179276928,0.5728194459385555,0.3937422103766281,0.17907723556192726,-0.20784867562040732,-0.14374211096079184,-0.14374211096079184,-8.641327768885224e-06,5.152315241922643,-0.0001432628084772978
anticyclonic,0.5,1.5558552742004395,153658.55078617577,1.8437499999999998,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.26325278043595995,0.6117272756858436,0.4298819384461267,0.18184533723971694,-0.22317528623372587,-0.15616306316448095,-0.15616306316448095,-9.136835737140962e-06,5.333098232867296,-0.0001554818956482978
anticyclonic,0.5,1.5558552742004395,158867.31521960546,1.90625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.24236952847078025,0.6471170198828083,0.464093811647891,0.18302320823491736,-0.23695156973858075,-0.16818970128532312,-0.16818970128532312,-8.412031073930237e-06,5.51388122381195,-0.00016699105807536257
anticyclonic,0.5,1.5558552742004395,164076.07965303515,1.96875,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.2097879107482102,0.6732096498492506,0.49316212052001884,0.18004752932923165,-0.24681682703255606,-0.17795748873238246,-0.17795748873238246,-7.281205831786739e-06,5.694664214756604,-0.00017627827839211194
anticyclonic,0.5,1.5558552742004395,169284.84408646484,2.03125,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.14900028660254708,0.6941037370397442,0.5189438681140943,0.17515986892564997,-0.2540278564669393,-0.18636040296944706,-0.18636040296944706,-5.171421708138714e-06,5.875447205701259,-0.00018448163516521595
anticyclonic,0.5,1.5558552742004395,174493.60851989454,2.09375,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,-0.09043053400899839,0.7075792286014491,0.5406235766828162,0.1669556519186329,-0.2588976593944299,-0.19376088047628381,-0.19376088047628381,-3.138614275958824e-06,6.056230196645913,-0.00019189546109426905
anticyclonic,0.5,1.5558552742004395,179702.37295332423,2.15625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.004177066072715177,0.7165410031834162,0.5598679973909502,0.156673005792466,-0.26272059613113374,-0.20104468816565083,-0.20104468816565083,1.4497535982860134e-07,6.237013187590567,-0.00019874889819256544
anticyclonic,0.5,1.5558552742004395,184911.1373867539,2.21875,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.11096291006112428,0.7158838070861534,0.5733690983322285,0.14251470875392505,-0.26200311576068497,-0.20533711893357626,-0.20533711893357626,3.851240926932099e-06,6.41779617853522,-0.00020226382958014324
anticyclonic,0.5,1.5558552742004395,190119.9018201836,2.28125,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.21877847290097918,0.7111687190893624,0.5843799315474821,0.12678878754188022,-0.26034880493291324,-0.20921104262580653,-0.20921104262580653,7.593245421409951e-06,6.5985791694798746,-0.00020477016954646672
anticyclonic,0.5,1.5558552742004395,195328.66625361328,2.34375,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.3345016194859434,0.7001155370388646,0.5922733793590251,0.10784215767983954,-0.25508183600776635,-0.21201096917024362,-0.21201096917024362,1.1609702074140794e-05,6.779362160424529,-0.00020704687344699549
anticyclonic,0.5,1.5558552742004395,200537.43068704297,2.40625,1.6314471274400382,0.6532731224004288,1.7573802952358257,thermal_wind,0.4462648787543077,0.6814020380729785,0.5947520479083991,0.08664999016457944,-0.24940641232893307,-0.21502642441698674,-0.21502642441698674,1.5488721090355722e-05,6.960145151369184,-0.0002080437748655157
